1682669677002,84
1682669678003,29
1682669679002,82
1682669680002,23
1682669681001,99
1682669682001,43
1682669683001,48
1682669684002,43
1682669685001,17
1682669686003,57
1682669687002,41
1682669688002,2
1682669689001,52
1682669690003,13
1682669691004,22
1682669692002,53
1682669693002,6
1682669694003,79
1682669695003,91
1682669696001,68
1682669697002,57
1682669698001,45
1682669699000,87
1682669700002,11
1682669701002,35
1682669702001,46
1682669703001,4
1682669704001,45
1682669705001,10
1682669706003,90
1682669707001,62
1682669708002,92
1682669709001,16
1682669710002,98
1682669711002,92
1682669712001,52
1682669713001,34
1682669714001,93
1682669715002,48
1682669716002,23
1682669717001,64
1682669718001,98
1682669719001,92
1682669720001,75
1682669721002,2
1682669722002,58
1682669723003,17
1682669724003,86
1682669725003,16
1682669726003,19
1682669727001,35
1682669728002,45
1682669729004,19
1682669730003,22
1682669732003,87
1682669733002,97
1682669734003,70
1682669735002,4
1682669752002,30
1682669753003,96
1682669754001,24
1682669755002,88
1682669756002,91
1682669757002,20
1682669758003,78
1682669759003,9
1682669760004,51
1682669761000,70
1682669762004,52
1682669763002,9
1682669764003,9
1682669765003,7
1682669766002,17
1682669767001,1
1682669768001,50
1682669769003,54
1682669770001,23
1682669771002,85
1682669772002,68
1682669773003,34
1682669774001,37
1682669775002,16
1682669776002,84
1682669777002,34
1682669778001,50
1682669779001,47
1682669780000,47
1682669781002,83
1682669782001,79
1682669783002,78
1682669784000,43
1682669785001,77
1682669786000,7
1682669787002,18
1682669788002,29
1682669789002,74
1682669790001,7
1682669791002,85
1682669792001,76
1682669793002,4
1682669794002,4
1682669795000,58
1682669796002,25
1682669797000,69
1682669798001,35
1682669799001,68
1682669800001,75
1682669801001,56
1682669802002,63
1682669803002,96
1682669804002,54
1682669805002,76
1682669806002,72
1682669807002,50
1682669808001,76
1682669809001,41
1682669810002,37
1682669811002,26
1682669812002,49
1682669813002,71
1682669814000,5
1682669815002,15
1682669816001,55
1682669817001,66
1682669818002,65
1682669819002,40
1682669820003,7
1682669821001,44
1682669822002,54
1682669823001,75
1682669824001,26
1682669825001,74
1682669826002,9
1682669827001,76
1682669828001,78
1682669829002,22
1682669830001,58
1682669831001,35
1682669832001,99
1682669833001,63
1682669834001,50
1682669835002,50
1682669836001,19
1682669837001,82
1682669838000,6
1682669839002,93
1682669840001,48
1682669841002,86
1682669842001,21
1682669843001,86
1682669844001,50
1682669845001,1
1682669846002,2
1682669847001,98
1682669848002,52
1682669849001,94
1682669850003,63
1682669851003,71
1682669852001,5
1682669853001,50
1682669854002,58
1682669855002,47
1682669856000,46
1682669857001,77
1682669858002,29
1682669859001,0
1682669860001,83
1682669861002,8
1682669862001,99
1682669863002,34
1682669864002,59
1682669865001,16
1682669866002,16
1682669867002,76
1682669868002,90
1682669869002,5
1682669870001,35
1682669871002,89
1682669872002,48
1682669873002,68
1682669874002,66
1682669875004,81
1682669876001,51
1682669877001,9
1682669878002,96
1682669879001,19
1682669880002,14
1682669881002,38
1682669882002,27
1682669883001,89
1682669884002,3
1682669885002,2
1682669886003,19
1682669887002,13
1682669888001,15
1682669889001,83
1682669890001,26
1682669891002,0
1682669892001,70
1682669893002,56
1682669894002,72
1682669895001,76
1682669896001,76
1682669897001,53
1682669898001,69
1682669899001,61
1682669900001,52
1682669901001,9
1682669902002,3
1682669903001,93
1682669904003,0
1682669905002,42
1682669906001,0
1682669907003,87
1682669908002,26
1682669909001,12
1682669910001,60
1682669911002,63
1682669912001,16
1682669913002,82
1682669914001,72
1682669915001,87
1682669916002,30
1682669917001,63
1682669918003,91
1682669919002,46
1682669920002,74
1682669921001,33
1682669922002,3
1682669923002,25
1682669924003,98
1682669925000,57
1682669926002,56
1682669927002,68
1682669928001,5
1682669929001,33
1682669930002,32
1682669931002,2
1682669932001,53
1682669933001,95
1682669934000,16
1682669935002,0
1682669936002,26
1682669937000,79
1682669938001,74
1682669939002,65
1682669940002,88
1682669941001,46
1682669942001,39
1682669943002,52
1682669944002,90
1682669945002,84
1682669946002,44
1682669947000,97
1682669948002,10
1682669949001,14
1682669950001,36
1682669951001,64
1682669952002,94
1682669953001,24
1682669954001,6
1682669955001,81
1682669956002,56
1682669957002,54
1682669958001,72
1682669959001,84
1682669960001,4
1682669961001,67
1682669962003,34
1682669963001,45
1682669964001,7
1682669965000,34
1682669966002,84
1682669967001,60
1682669968002,64
1682669969001,17
1682669970001,78
1682669971003,42
1682669972001,7
1682669973001,76
1682669974001,77
1682669975001,65
1682669976002,74
1682669977001,22
1682669978002,22
1682669979001,19
1682669980001,70
1682669981003,73
1682669982002,94
1682669983000,33
1682669984002,35
1682669985002,22
1682669986001,9
1682669987001,12
1682669988001,98
1682669989002,5
1682669990003,20
1682669991002,21
1682669992001,72
1682669993001,3
1682669994001,41
1682669995001,10
1682669996002,49
1682669997001,36
1682669998002,11
1682669999001,67
1682670000001,52
1682670001002,22
1682670002001,85
1682670003000,93
1682670004002,37
1682670005002,2
1682670006002,11
1682670007002,21
1682670008002,94
1682670009001,47
1682670010002,60
1682670011002,74
1682670012002,18
1682670013000,19
1682670014002,80
1682670015002,63
1682670016001,21
1682670017002,23
1682670018001,41
1682670019002,72
1682670020001,47
1682670021001,57
1682670022001,85
1682670023002,91
1682670024001,28
1682670025001,3
1682670026002,47
1682670027002,33
1682670028001,95
1682670029002,67
1682670030003,94
1682670031002,32
1682670032001,37
1682670033001,31
1682670034002,86
1682670035002,51
1682670036001,67
1682670037001,24
1682670038001,7
1682670039002,64
1682670040001,90
1682670041001,28
1682670042002,93
1682670043002,41
1682670044001,58
1682670045001,97
1682670046001,68
1682670047001,50
1682670048001,53
1682670049001,18
1682670050001,52
1682670051002,47
1682670052001,51
1682670053000,84
1682670054001,44
1682670055001,88
1682670056001,50
1682670057002,37
1682670058001,2
1682670059002,25
1682670060001,78
1682670061002,82
1682670062000,70
1682670063003,54
1682670064002,64
1682670065002,24
1682670066002,85
1682670067002,8
1682670068002,22
1682670069002,46
1682670070003,57
1682670071001,80
1682670072001,6
1682670073002,94
1682670074001,43
1682670075001,12
1682670076001,63
1682670077001,12
1682670078002,97
1682670079002,25
1682670080002,58
1682670081000,64
1682670082001,99
1682670083002,93
1682670084001,90
1682670085002,17
1682670086001,90
1682670087001,0
1682670088000,24
1682670089001,52
1682670090002,36
1682670091002,25
1682670092000,30
1682670093001,26
1682670094001,95
1682670095002,76
1682670096001,60
1682670097001,14
1682670098002,55
1682670099002,88
1682670100002,21
1682670101002,88
1682670102002,18
1682670103001,53
1682670104002,69
1682670105001,49
1682670106002,18
1682670107002,14
1682670108002,68
1682670109002,96
1682670110001,13
1682670111001,13
1682670112001,75
1682670113000,90
1682670114001,38
1682670115002,41
1682670116001,91
1682670117002,25
1682670118002,45
1682670119002,45
1682670120002,99
1682670121002,25
1682670122001,11
1682670123001,31
1682670124002,61
1682670125001,63
1682670126002,16
1682670127001,8
1682670128003,55
1682670129001,33
1682670130002,63
1682670131001,35
1682670132001,77
1682670133002,22
1682670134000,38
1682670135002,12
1682670136002,37
1682670137001,77
1682670138001,4
1682670139002,44
1682670140002,30
1682670141000,87
1682670142002,73
1682670143002,85
1682670144002,65
1682670145002,84
1682670146001,85
1682670147000,14
1682670148002,97
1682670149002,36
1682670150001,58
1682670152003,55
1682670153002,72
1682670154002,49
1682670155002,16
1682670156002,80
1682670157001,71
1682670158003,19
1682670159002,87
1682670160001,55
1682670161002,43
1682670162065,29
1682670163001,16
1682670164002,8
1682670165001,9
1682670166003,2
1682670167002,48
1682670168002,59
1682670169003,17
1682670170003,59
1682670171002,24
1682670172002,74
1682670173002,91
1682670174001,15
1682670175002,30
1682670176002,67
1682670177001,89
1682670178002,41
1682670179001,23
1682670180002,1
1682670181003,37
1682670190003,89
1682670191001,87
1682670192003,39
1682670193006,28
1682670194003,11
1682670195002,17
1682670196004,29
1682670197003,37
1682670198002,67
1682670199003,29
1682670200002,60
1682670201001,98
1682670202001,40
1682670203001,84
1682670204003,7
1682670205001,33
1682670206002,98
1682670207001,10
1682670208001,67
1682670209001,3
1682670210002,88
1682670211003,53
1682670212003,89
1682670213001,41
1682670214001,17
1682670215002,99
1682670216002,50
1682670217001,49
1682670218002,2
1682670219001,93
1682670220001,24
1682670221001,35
1682670222002,96
1682670223002,32
1682670224002,33
1682670225002,54
1682670226001,91
1682670227001,67
1682670228002,81
1682670229001,87
1682670230002,58
1682670231002,58
1682670232002,1
1682670233001,89
1682670234002,29
1682670235002,81
1682670236001,72
1682670237002,20
1682670238001,13
1682670239001,54
1682670240002,41
1682670241001,98
1682670242000,37
1682670243002,12
1682670244003,6
1682670245002,75
1682670246001,14
1682670247000,73
1682670248001,3
1682670249002,1
1682670250002,36
1682670251001,25
1682670252000,87
1682670253002,74
1682670254002,89
1682670255001,87
1682670256001,1
1682670257001,3
1682670258001,18
1682670259003,82
1682670260002,50
1682670261003,23
1682670262001,31
1682670263003,93
1682670264001,75
1682670265001,36
1682670266002,13
1682670267001,1
1682670268002,48
1682670269001,78
1682670270001,94
1682670271002,35
1682670272001,76
1682670273001,96
1682670274001,74
1682670275001,55
1682670276001,15
1682670277002,47
1682670278001,60
1682670279001,20
1682670280001,51
1682670281002,97
1682670282002,44
1682670283002,64
1682670284001,8
1682670285001,58
1682670286002,17
1682670287001,86
1682670288002,79
1682670289001,40
1682670290002,3
1682670291001,52
1682670292001,59
1682670293002,18
1682670294001,83
1682670295001,73
1682670296002,10
1682670297001,69
1682670298002,2
1682670299002,24
1682670300001,57
1682670301002,77
1682670302002,0
1682670303001,36
1682670304003,78
1682670305002,88
1682670306002,32
1682670307002,61
1682670308002,78
1682670309001,33
1682670310002,57
1682670311002,31
1682670312002,22
1682670313001,57
1682670314002,87
1682670315002,69
1682670316002,63
1682670317001,20
1682670318002,51
1682670319002,51
1682670320002,0
1682670321002,42
1682670322002,62
1682670323002,12
1682670324003,0
1682670325002,24
1682670326002,26
1682670327002,70
1682670328002,13
1682670329002,28
1682670330002,61
1682670331001,38
1682670332001,71
1682670333002,35
1682670334002,16
1682670335002,88
1682670336003,28
1682670337002,36
1682670338003,74
1682670339002,89
1682670340001,83
1682670341002,97
1682670342003,64
1682670343001,30
1682670344002,30
1682670345002,64
1682670346002,79
1682670347002,59
1682670348001,97
1682670349001,72
1682670350003,11
1682670351002,99
1682670352002,76
1682670353002,84
1682670354001,63
1682670355001,53
1682670356001,97
1682670357001,68
1682670358002,89
1682670359003,91
1682670360002,21
1682670361001,24
1682670362001,30
1682670363001,29
1682670364003,28
1682670365002,60
1682670366001,99
1682670367002,82
1682670368002,69
1682670369002,15
1682670370001,17
1682670371002,24
1682670372001,57
1682670373002,16
1682670374001,86
1682670375001,3
1682670376001,1
1682670377001,62
1682670378003,43
1682670379001,18
1682670380002,63
1682670381002,99
1682670382003,26
1682670383002,85
1682670384001,83
1682670385002,15
1682670386002,58
1682670387002,90
1682670388002,6
1682670389002,16
1682670390002,89
1682670391002,24
1682670392001,78
1682670393002,27
1682670394002,99
1682670395002,70
1682670396002,57
1682670397001,15
1682670398001,63
1682670399001,50
1682670400002,33
1682670401002,41
1682670402001,24
1682670403002,1
1682670404002,16
1682670405000,88
1682670406002,49
1682670407002,64
1682670408002,64
1682670409001,75
1682670410002,85
1682670411001,93
1682670412002,47
1682670413002,95
1682670414001,2
1682670415002,48
1682670416002,14
1682670417002,11
1682670418001,85
1682670419002,10
1682670420002,25
1682670421002,28
1682670422001,58
1682670423001,12
1682670424002,58
1682670425002,58
1682670426001,82
1682670427002,84
1682670428002,11
1682670429003,32
1682670430001,75
1682670431001,15
1682670432002,69
1682670433001,95
1682670434001,95
1682670435001,54
1682670436001,91
1682670437001,39
1682670438001,78
1682670439002,71
1682670440002,67
1682670441002,50
1682670442001,28
1682670443001,23
1682670444002,77
1682670445002,21
1682670446002,29
1682670447002,64
1682670448002,2
1682670449002,67
1682670450001,98
1682670451001,51
1682670452001,53
1682670453002,23
1682670454003,73
1682670455002,49
1682670456001,56
1682670457001,91
1682670458001,62
1682670459002,71
1682670460001,83
1682670461001,54
1682670462001,90
1682670463001,15
1682670464002,31
1682670465002,89
1682670466000,64
1682670467002,34
1682670468002,80
1682670469002,44
1682670470001,8
1682670471002,80
1682670472001,69
1682670473002,9
1682670474003,10
1682670475002,81
1682670476002,42
1682670477002,77
1682670478001,35
1682670479002,34
1682670480001,15
1682670481001,43
1682670482002,60
1682670483002,45
1682670484001,4
1682670485002,69
1682670486002,31
1682670487002,89
1682670488002,2
1682670489001,30
1682670490001,0
1682670491002,29
1682670492002,79
1682670493002,72
1682670494002,0
1682670495002,37
1682670496002,69
1682670497002,82
1682670498002,55
1682670499002,88
1682670500001,52
1682670501002,64
1682670502002,99
1682670503002,23
1682670504001,8
1682670505002,75
1682670506002,33
1682670507001,9
1682670508004,49
1682670509002,93
1682670510002,21
1682670511002,89
1682670512001,26
1682670513002,56
1682670514003,59
1682670515003,13
1682670516002,80
1682670517002,28
1682670518001,6
1682670519001,48
1682670520002,57
1682670521002,66
1682670522001,84
1682670523001,56
1682670524002,16
1682670525001,21
1682670526001,76
1682670527002,63
1682670528002,91
1682670529002,21
1682670530002,13
1682670531001,38
1682670532001,35
1682670533002,19
1682670534001,82
1682670535003,90
1682670536001,41
1682670537001,94
1682670538002,11
1682670539002,26
1682670540001,66
1682670541001,23
1682670542002,96
1682670543001,28
1682670544002,81
1682670545002,13
1682670546001,45
1682670547001,12
1682670548002,55
1682670549001,38
1682670550002,99
1682670551001,29
1682670552001,28
1682670553001,54
1682670554001,2
1682670555002,61
1682670556002,90
1682670557002,27
1682670558002,15
1682670559001,92
1682670560002,43
1682670561001,59
1682670562002,55
1682670563001,0
1682670564002,1
1682670565002,42
1682670566001,19
1682670567002,63
1682670568002,54
1682670569001,64
1682670570002,95
1682670571003,89
1682670572001,35
1682670573002,6
1682670574002,85
1682670575001,27
1682670576002,35
1682670577001,90
1682670578002,47
1682670579002,97
1682670580002,3
1682670581001,41
1682670582002,27
1682670583002,66
1682670584002,85
1682670585002,94
1682670586002,50
1682670587002,96
1682670588003,17
1682670589002,76
1682670590002,70
1682670591001,49
1682670592001,72
1682670593002,12
1682670594001,9
1682670595002,53
1682670596001,80
1682670597002,39
1682670598001,79
1682670599002,93
1682670600002,66
1682670601001,85
1682670602002,5
1682670603002,87
1682670604001,24
1682670605001,63
1682670606002,41
1682670607002,76
1682670608002,45
1682670609002,67
1682670610001,1
1682670611001,80
1682670612002,74
1682670613001,63
1682670614001,98
1682670615002,55
1682670616002,46
1682670617002,78
1682670618001,61
1682670619002,13
1682670620002,82
1682670621002,40
1682670622002,49
1682670623002,51
1682670624001,98
1682670625002,70
1682670626002,76
1682670627002,84
1682670628003,51
1682670629001,23
1682670630002,39
1682670631000,83
1682670632002,97
1682670633001,32
1682670634002,8
1682670635002,36
1682670636001,34
1682670637001,6
1682670638002,39
1682670639002,89
1682670640002,28
1682670641002,34
1682670642002,20
1682670643001,81
1682670644001,25
1682670645002,24
1682670646001,65
1682670647002,45
1682670648002,36
1682670649002,34
1682670650002,72
1682670651001,17
1682670652002,8
1682670653002,25
1682670654002,56
1682670655001,37
1682670656001,14
1682670657001,65
1682670658002,44
1682670659002,33
1682670660002,0
1682670661002,34
1682670662002,83
1682670663002,13
1682670664003,4
1682670665002,16
1682670666001,20
1682670667002,96
1682670668002,60
1682670669002,1
1682670670001,0
1682670671002,44
1682670672002,30
1682670673002,13
1682670674002,20
1682670675002,29
1682670676002,97
1682670677001,63
1682670678002,63
1682670679002,4
1682670680003,17
1682670681002,46
1682670682002,27
1682670683002,8
1682670684001,39
1682670685002,29
1682670686002,58
1682670687002,18
1682670688002,90
1682670689002,39
1682670690001,83
1682670691002,5
1682670692002,5
1682670693002,74
1682670694001,92
1682670695001,54
1682670696002,35
1682670697001,95
1682670698002,73
1682670699001,16
1682670700001,11
1682670701002,30
1682670702001,53
1682670703002,80
1682670704001,87
1682670705001,43
1682670706002,51
1682670707002,70
1682670708001,28
1682670709001,47
1682670710002,60
1682670711001,88
1682670712002,21
1682670713002,78
1682670714002,75
1682670715001,19
1682670716001,2
1682670717002,76
1682670718002,26
1682670719002,41
1682670720002,98
1682670721003,52
1682670722003,96
1682670723002,34
1682670724002,32
1682670725001,47
1682670726001,46
1682670727001,24
1682670728002,25
1682670729002,18
1682670730001,85
1682670731002,9
1682670732001,28
1682670733002,61
1682670734002,34
1682670735002,21
1682670736002,95
1682670737001,5
1682670738001,5
1682670739001,43
1682670740001,38
1682670741002,94
1682670742002,27
1682670743002,0
1682670744002,40
1682670745001,71
1682670746002,55
1682670747002,2
1682670748002,27
1682670749001,41
1682670750001,96
1682670751001,97
1682670752000,17
1682670753002,53
1682670754002,0
1682670755002,39
1682670756002,87
1682670757002,24
1682670758002,83
1682670759002,23
1682670760003,53
1682670761002,78
1682670762002,83
1682670763001,65
1682670764002,97
1682670765002,52
1682670766002,42
1682670767001,50
1682670768002,52
1682670769002,90
1682670770002,79
1682670771001,12
1682670772001,99
1682670773001,56
1682670774002,6
1682670775002,47
1682670776001,67
1682670777001,76
1682670778001,27
1682670779001,64
1682670780001,73
1682670781001,78
1682670782002,7
1682670783001,9
1682670784001,24
1682670785002,90
1682670786002,68
1682670787002,90
1682670788001,88
1682670789000,91
1682670790002,10
1682670791001,15
1682670792001,60
1682670793002,70
1682670794002,15
1682670795002,49
1682670796002,57
1682670797003,65
1682670798002,31
1682670799002,31
1682670800002,69
1682670801001,49
1682670802002,89
1682670803002,54
1682670804002,7
1682670805001,80
1682670806001,86
1682670807001,69
1682670808001,63
1682670809001,74
1682670810000,3
1682670811001,60
1682670812002,2
1682670813003,13
1682670814001,29
1682670815001,26
1682670816001,57
1682670817002,9
1682670818002,79
1682670819002,76
1682670820002,49
1682670821002,96
1682670822002,36
1682670823001,40
1682670824001,65
1682670825002,40
1682670826001,91
1682670827002,75
1682670828002,52
1682670829000,9
1682670830002,68
1682670831002,24
1682670832002,21
1682670833001,97
1682670834001,25
1682670835002,65
1682670836001,99
1682670837002,12
1682670838002,64
1682670839001,62
1682670840001,22
1682670841002,84
1682670842000,74
1682670843002,68
1682670844002,62
1682670845002,77
1682670846002,5
1682670847001,76
1682670848001,78
1682670849001,96
1682670850002,62
1682670851002,89
1682670852001,92
1682670853002,75
1682670854002,86
1682670855001,19
1682670856001,8
1682670857001,99
1682670858002,19
1682670859002,14
1682670860002,32
1682670861001,80
1682670862001,2
1682670863001,24
1682670864002,20
1682670865003,4
1682670866002,30
1682670867002,7
1682670868001,9
1682670869001,14
1682670870002,4
1682670871001,47
1682670872002,92
1682670873001,54
1682670874001,87
1682670875001,56
1682670876001,63
1682670877001,64
1682670878002,66
1682670879003,47
1682670880001,15
1682670881002,12
1682670882001,35
1682670883001,4
1682670884000,23
1682670885001,85
1682670886001,43
1682670887002,52
1682670888001,92
1682670889002,2
1682670890001,20
1682670891002,33
1682670892002,83
1682670893002,68
1682670894002,91
1682670895002,34
1682670896002,59
1682670897001,63
1682670898001,83
1682670899002,38
1682670900002,84
1682670901002,59
1682670902002,52
1682670903001,53
1682670904001,47
1682670905002,80
1682670906002,20
1682670907001,7
1682670908001,76
1682670909002,39
1682670910001,61
1682670911002,29
1682670912002,76
1682670913002,20
1682670914002,30
1682670915000,77
1682670916002,76
1682670917002,89
1682670918002,88
1682670919002,9
1682670920000,71
1682670921002,58
1682670922002,22
1682670923002,82
1682670924002,2
1682670925002,9
1682670926000,98
1682670927002,28
1682670928001,31
1682670929003,36
1682670930001,74
1682670931002,41
1682670932001,40
1682670933002,43
1682670934002,86
1682670935001,48
1682670936003,28
1682670937002,79
1682670938002,58
1682670939002,59
1682670940003,30
1682670941002,75
1682670942002,38
1682670943003,77
1682670944002,74
1682670945002,30
1682670946002,41
1682670947003,25
1682670948002,10
1682670949001,71
1682670950002,31
1682670951001,80
1682670952001,51
1682670953002,34
1682670954002,94
1682670955001,84
1682670956002,91
1682670957001,9
1682670958002,19
1682670959002,36
1682670960002,70
1682670961001,71
1682670962001,15
1682670963002,49
1682670964001,75
1682670965001,11
1682670966002,11
1682670967001,22
1682670968002,12
1682670969002,31
1682670970001,69
1682670971001,82
1682670972001,16
1682670973002,80
1682670974002,75
1682670975002,3
1682670976001,84
1682670977002,39
1682670978002,52
1682670979002,51
1682670980002,27
1682670981001,80
1682670982002,47
1682670983001,3
1682670984002,61
1682670985001,35
1682670986002,25
1682670987002,0
1682670988001,92
1682670989002,8
1682670990001,19
1682670991002,79
1682670992002,50
1682670993002,40
1682670994001,20
1682670995002,34
1682670996002,79
1682670997002,42
1682670998001,50
1682670999002,83
1682671000000,41
1682671001002,86
1682671002002,50
1682671003001,68
1682671004002,33
1682671005002,97
1682671006002,25
1682671007001,88
1682671008001,70
1682671009002,37
1682671010002,48
1682671011002,81
1682671012002,39
1682671013002,99
1682671014002,99
1682671015002,93
1682671016001,16
1682671017002,28
1682671018001,61
1682671019001,14
1682671020002,47
1682671021001,94
1682671022002,83
1682671023000,0
1682671024002,68
1682671025001,53
1682671026002,67
1682671027002,97
1682671028001,38
1682671029002,61
1682671030001,68
1682671031001,59
1682671032002,38
1682671033001,46
1682671034001,44
1682671035001,4
1682671036001,35
1682671037002,18
1682671038002,83
1682671039001,19
1682671040002,63
1682671041002,18
1682671042001,8
1682671043001,38
1682671044002,17
1682671045001,70
1682671046001,37
1682671047001,44
1682671048001,53
1682671049002,96
1682671050002,20
1682671051002,30
1682671052001,94
1682671053002,29
1682671054001,91
1682671055001,7
1682671056002,66
1682671057001,70
1682671058002,44
1682671059001,44
1682671060001,97
1682671061002,87
1682671062001,56
1682671063002,42
1682671064002,95
1682671065002,13
1682671066001,54
1682671067002,68
1682671068002,91
1682671069002,25
1682671070001,2
1682671071001,33
1682671072000,72
1682671073001,89
1682671074002,37
1682671075001,2
1682671076001,1
1682671077002,63
1682671078001,98
1682671079002,3
1682671080001,86
1682671081002,77
1682671082001,55
1682671083002,91
1682671084002,89
1682671085002,93
1682671086002,52
1682671087001,17
1682671088001,46
1682671089001,20
1682671090001,81
1682671091002,14
1682671092002,81
1682671093001,79
1682671094002,82
1682671095002,40
1682671096001,33
1682671097001,49
1682671098002,28
1682671099002,60
1682671100002,98
1682671101001,88
1682671102002,12
1682671103001,29
1682671104002,47
1682671105002,10
1682671106001,18
1682671107002,23
1682671108001,62
1682671109002,28
1682671110002,9
1682671111002,20
1682671112002,82
1682671113001,93
1682671114001,88
1682671115002,13
1682671116002,49
1682671117001,91
1682671118002,69
1682671119001,48
1682671120002,8
1682671121002,59
1682671122001,59
1682671123002,66
1682671124001,89
1682671125002,45
1682671126002,70
1682671127002,7
1682671128002,43
1682671129002,80
1682671130002,16
1682671131001,8
1682671132001,87
1682671133002,85
1682671134002,86
1682671135001,31
1682671136001,26
1682671137001,62
1682671138002,5
1682671139001,14
1682671140002,85
1682671141002,86
1682671142002,64
1682671143002,38
1682671144002,5
1682671145001,9
1682671146002,45
1682671147001,31
1682671148002,84
1682671149001,93
1682671150001,89
1682671151001,48
1682671152002,91
1682671153002,7
1682671154001,17
1682671155001,59
1682671156001,84
1682671157002,84
1682671158001,95
1682671159002,71
1682671160002,26
1682671161002,74
1682671162001,95
1682671163002,53
1682671164002,88
1682671165002,64
1682671166001,50
1682671167002,97
1682671168001,38
1682671169002,9
1682671170002,11
1682671171000,70
1682671172002,43
1682671173002,32
1682671174000,60
1682671175002,80
1682671176002,64
1682671177000,17
1682671178002,7
1682671179002,49
1682671180001,98
1682671181002,25
1682671182002,8
1682671183002,0
1682671184001,77
1682671185002,63
1682671186001,16
1682671187002,76
1682671188001,10
1682671189002,20
1682671190002,46
1682671191002,6
1682671192002,83
1682671193002,21
1682671194002,7
1682671195002,45
1682671196002,36
1682671197003,42
1682671198001,84
1682671199002,65
1682671200000,40
1682671201003,55
1682671202002,20
1682671203002,8
1682671204002,40
1682671205002,3
1682671206001,7
1682671207002,1
1682671208002,63
1682671209001,21
1682671210002,84
1682671211002,22
1682671212002,86
1682671213002,62
1682671214002,98
1682671215002,43
1682671216001,69
1682671217002,97
1682671218001,99
1682671219002,39
1682671220002,63
1682671221002,8
1682671222003,34
1682671223003,47
1682671224002,74
1682671225002,62
1682671226001,49
1682671227002,66
1682671228001,16
1682671229002,5
1682671230002,70
1682671231002,62
1682671232002,61
1682671233002,71
1682671234001,16
1682671235001,31
1682671236002,48
1682671237001,27
1682671238002,90
1682671239001,7
1682671240001,88
1682671241002,99
1682671242002,5
1682671243001,41
1682671244001,23
1682671245002,80
1682671246002,36
1682671247001,42
1682671248002,70
1682671249001,32
1682671250002,6
1682671251001,56
1682671252002,85
1682671253002,97
1682671254001,87
1682671255002,26
1682671256002,0
1682671257002,19
1682671258001,56
1682671259001,22
1682671260002,6
1682671261002,70
1682671262002,58
1682671263000,65
1682671264002,91
1682671265000,4
1682671266002,38
1682671267002,77
1682671268002,56
1682671269002,54
1682671270002,5
1682671271002,19
1682671272002,98
1682671273002,4
1682671274003,61
1682671275001,7
1682671276001,58
1682671277001,62
1682671278002,13
1682671279002,94
1682671414359,11
1682671414361,99
1682671414363,14
1682671414364,97
1682671414365,22
1682671414366,81
1682671414368,99
1682671414369,45
1682671414371,12
1682671414372,65
1682671414374,55
1682671414375,41
1682671414376,15
1682671414378,39
1682671414379,78
1682671414381,9
1682671414382,38
1682671414384,32
1682671414388,25
1682671414391,31
1682671414393,8
1682671414394,11
1682671414395,77
1682671414396,9
1682671414397,90
1682671414398,46
1682671414400,95
1682671414401,94
